ticker,date,group,setup_score,risk_score,signals,ret5_pct,ret20_pct,volume_ratio20,ret_1d,ret_5d,ret_20d
0052.TW,2022-11-15,etf,9,4,ACCEL,15.35,15.29,2.75,0.46,0.66,-1.38
0052.TW,2022-11-16,etf,9,2,ACCEL,11.74,17.68,1.69,0.0,0.61,-0.36
0052.TW,2022-11-18,etf,8,2,ACCEL,6.84,19.55,2.49,-0.76,1.42,-1.88
0052.TW,2022-11-21,etf,6,1,ACCEL,4.94,18.42,1.28,1.02,-0.1,-1.89
0052.TW,2022-11-23,etf,5,1,ACCEL,0.61,23.26,1.37,0.91,-0.05,-5.35
0052.TW,2023-01-30,etf,9,3,"TREND,ACCEL",7.76,13.22,2.23,-1.88,-0.56,-0.05
0052.TW,2024-03-08,etf,8,4,"TREND,ACCEL",8.82,15.69,3.48,-0.93,-0.93,5.62
0052.TW,2024-06-19,etf,9,2,"TREND,ACCEL",8.22,16.08,1.58,0.21,-2.05,3.38
0052.TW,2024-06-20,etf,8,2,"TREND,ACCEL",6.48,13.66,1.67,-0.82,-2.55,0.72
0052.TW,2025-05-14,etf,6,1,ACCEL,8.75,10.67,1.44,-0.51,-0.53,3.74
0052.TW,2025-10-07,etf,6,2,"TREND,ACCEL",8.71,18.77,1.33,-0.95,-0.28,3.41
0052.TW,2026-01-05,etf,9,2,"ACCEL,PULLBACK",9.51,13.23,2.24,1.73,1.24,5.25
0052.TW,2026-01-06,etf,9,1,"ACCEL,PULLBACK",9.89,13.79,1.62,-0.8,0.34,5.52
0052.TW,2026-01-07,etf,6,1,"ACCEL,PULLBACK",8.87,10.73,1.45,0.17,1.42,6.52
0052.TW,2026-02-25,etf,9,1,"TREND,ACCEL,PULLBACK",10.26,13.89,1.54,0.08,-5.23,-7.19
3014.TW,2022-06-01,satellite,10,2,ACCEL,8.08,5.42,3.43,-0.49,-4.76,-22.62
3014.TW,2022-08-16,satellite,10,1,"ACCEL,PULLBACK",8.47,3.46,2.23,0.28,-1.53,-7.53
3014.TW,2022-08-18,satellite,10,0,"ACCEL,PULLBACK",9.16,0.97,1.56,0.0,-2.61,-9.35
3014.TW,2022-11-09,satellite,12,3,"ACCEL,PULLBACK",12.46,18.69,5.42,-0.44,5.1,1.6
3014.TW,2022-11-10,satellite,13,2,"SURGE,ACCEL,PULLBACK",9.81,23.51,1.87,0.15,5.56,3.37
3014.TW,2022-11-11,satellite,12,3,"ACCEL,PULLBACK",9.09,15.74,2.51,0.15,4.09,10.53
3014.TW,2022-11-15,satellite,9,1,"ACCEL,PULLBACK",8.78,19.24,1.21,3.89,2.02,8.21
3014.TW,2022-11-16,satellite,10,3,"SURGE,ACCEL,PULLBACK",5.1,23.04,4.1,0.0,-2.36,4.16
3014.TW,2023-02-01,satellite,12,3,"TREND,ACCEL",8.11,12.76,1.99,2.09,1.6,9.96
3014.TW,2023-02-02,satellite,11,3,"TREND,ACCEL",11.56,16.08,2.24,-1.08,4.7,8.31
3014.TW,2023-02-09,satellite,9,4,"TREND,ACCEL",4.7,18.55,3.95,-1.96,-1.61,2.07
3014.TW,2023-02-10,satellite,8,3,"TREND,ACCEL",3.78,14.82,2.22,-1.64,0.35,3.05
3014.TW,2023-05-05,satellite,10,3,ACCEL,9.59,5.84,7.32,0.52,6.25,17.71
3014.TW,2023-05-08,satellite,9,3,ACCEL,9.04,7.22,4.66,2.8,4.15,17.62
3014.TW,2023-05-09,satellite,10,4,"TREND,ACCEL",10.59,10.22,4.24,0.81,3.33,13.41
3014.TW,2023-05-10,satellite,10,2,"TREND,ACCEL",11.86,10.86,1.78,-2.2,3.5,15.0
3014.TW,2023-05-11,satellite,9,2,ACCEL,8.31,5.27,2.08,4.29,6.85,21.17
3014.TW,2023-05-12,satellite,10,3,"TREND,ACCEL",6.25,12.71,2.24,-1.47,3.43,15.2
3014.TW,2023-05-15,satellite,8,2,"TREND,ACCEL",4.15,9.36,1.78,1.99,6.97,16.42
3014.TW,2023-05-16,satellite,5,2,"TREND,ACCEL",3.33,11.9,1.35,0.98,6.34,20.0
3014.TW,2023-06-13,satellite,11,4,"TREND,ACCEL",9.33,20.0,2.64,-0.81,-3.34,2.65
3014.TW,2023-07-21,satellite,10,2,"TREND,ACCEL",6.85,14.22,1.57,-0.75,19.25,0.0
3014.TW,2023-07-26,satellite,9,3,"TREND,ACCEL",4.72,19.82,1.84,9.77,6.77,4.14
3014.TW,2023-07-27,satellite,12,7,"SURGE,TREND,ACCEL",13.18,30.94,4.06,8.22,-2.74,-5.48
3014.TW,2023-07-28,satellite,12,9,"SURGE,TREND,ACCEL",19.25,40.44,4.39,-2.22,-9.49,-12.03
3014.TW,2023-07-31,satellite,12,6,"SURGE,TREND,ACCEL",17.49,34.35,1.95,-2.27,-6.8,-9.39
3014.TW,2023-08-01,satellite,9,3,"TREND,ACCEL",16.6,27.97,1.42,-5.96,-7.28,-5.63
3014.TW,2023-09-04,satellite,11,4,"REBREAK,ACCEL",8.99,5.94,3.7,-0.33,4.29,4.95
3014.TW,2023-09-08,satellite,11,4,"TREND,ACCEL",17.75,18.61,2.96,-2.77,10.15,2.46
3014.TW,2023-09-11,satellite,9,3,"TREND,ACCEL",4.29,17.04,2.21,1.9,12.97,5.38
3014.TW,2023-09-12,satellite,8,2,"TREND,ACCEL",6.62,16.25,1.33,1.24,10.25,2.8
3014.TW,2023-09-13,satellite,8,2,"TREND,ACCEL",7.95,17.27,1.21,7.67,6.75,-1.84
3014.TW,2023-09-14,satellite,12,5,"SURGE,TREND,ACCEL",13.59,22.3,2.57,1.99,-4.56,-7.41
3014.TW,2023-09-15,satellite,12,6,"SURGE,TREND,ACCEL",10.15,33.09,2.26,-0.28,-8.1,-10.06
3014.TW,2023-09-20,satellite,8,2,"TREND,ACCEL",6.75,26.55,1.21,-3.74,-9.2,-6.32
3014.TW,2024-02-16,satellite,11,3,ACCEL,11.51,12.25,5.75,-2.06,-2.95,0.59
3014.TW,2024-02-19,satellite,9,1,ACCEL,8.85,9.21,1.77,-0.6,2.11,4.82
3014.TW,2024-02-20,satellite,8,0,ACCEL,7.84,8.2,1.59,0.0,1.21,8.79
3014.TW,2024-03-21,satellite,9,2,"TREND,ACCEL",11.59,10.91,1.44,-3.83,-3.55,-13.39
3014.TW,2024-11-06,satellite,13,2,"REBREAK,ACCEL",9.85,7.89,5.59,2.99,-3.99,-2.99
3014.TW,2024-11-07,satellite,15,3,"TREND,ACCEL",14.39,13.14,5.31,-4.19,-8.39,-3.87
3014.TW,2025-02-13,satellite,12,4,ACCEL,9.89,4.71,3.59,0.32,1.29,-3.22
3014.TW,2025-02-14,satellite,12,2,ACCEL,9.09,5.41,1.78,-0.32,1.28,-3.85
3014.TW,2025-02-18,satellite,9,2,ACCEL,7.46,12.41,1.49,0.32,0.0,-5.36
3014.TW,2025-05-13,satellite,9,0,ACCEL,8.4,8.4,1.75,2.21,1.11,2.21
3014.TW,2025-05-14,satellite,9,1,ACCEL,10.36,6.54,1.51,1.08,0.72,-1.08
3661.TW,2022-08-12,satellite,9,1,"ACCEL,PULLBACK",12.48,20.17,1.52,6.8,10.26,33.01
3661.TW,2022-08-15,satellite,8,3,"ACCEL,PULLBACK",22.61,17.56,1.23,2.08,0.78,21.95
3661.TW,2022-08-16,satellite,8,4,"ACCEL,PULLBACK",23.58,23.58,1.25,-2.04,-0.76,21.25
3661.TW,2022-08-29,satellite,9,4,"TREND,ACCEL,PULLBACK",12.5,32.67,1.26,-0.8,-0.34,0.34
3661.TW,2022-09-02,satellite,11,4,"TREND,ACCEL",11.71,44.31,1.54,-5.95,3.68,-6.18
3661.TW,2022-10-06,satellite,8,1,"TREND,ACCEL",10.33,8.69,1.34,1.21,-26.21,-20.15
3661.TW,2023-02-08,satellite,12,2,"SURGE,TREND,ACCEL",12.39,29.78,1.62,0.7,-7.82,0.0
3661.TW,2023-02-10,satellite,6,2,"TREND,ACCEL",3.71,14.39,1.2,-1.94,-5.01,1.12
3661.TW,2023-03-01,satellite,11,2,"TREND,ACCEL",11.65,19.79,1.64,-2.9,-3.38,16.91
3661.TW,2023-03-16,satellite,12,3,"SURGE,TREND,ACCEL",9.22,23.36,1.89,7.11,16.0,13.78
3661.TW,2023-03-17,satellite,12,8,"SURGE,TREND,ACCEL",20.74,30.98,1.86,3.32,4.15,7.47
3661.TW,2023-04-11,satellite,9,4,"TREND,ACCEL",13.98,30.58,1.33,-0.37,-4.83,0.0
3661.TW,2023-05-16,satellite,9,2,ACCEL,10.59,5.22,1.51,2.48,12.06,25.89
3661.TW,2023-05-19,satellite,11,3,"TREND,ACCEL",15.5,19.01,1.52,-2.56,-3.51,17.57
3661.TW,2023-05-25,satellite,12,5,"SURGE,TREND,ACCEL",8.33,33.33,1.95,-3.21,8.97,17.63
3661.TW,2023-05-29,satellite,9,5,"TREND,ACCEL",8.85,40.08,1.42,1.51,-0.9,4.22
3661.TW,2023-07-19,satellite,11,2,"TREND,ACCEL",13.3,16.08,1.69,0.94,1.17,-7.51
3661.TW,2023-08-23,satellite,8,5,"TREND,ACCEL",25.46,8.14,1.31,4.39,6.9,3.05
3661.TW,2023-10-30,satellite,7,1,ACCEL,10.2,4.55,1.32,-4.72,7.26,7.08
3661.TW,2023-11-02,satellite,7,1,ACCEL,14.4,4.64,1.43,1.24,14.89,10.28
3661.TW,2023-11-03,satellite,9,1,ACCEL,9.39,6.13,1.57,3.5,12.08,7.88
3661.TW,2023-11-09,satellite,9,3,"TREND,ACCEL",14.89,15.71,1.23,-1.23,-4.63,4.01
3661.TW,2023-11-10,satellite,9,3,"TREND,ACCEL",12.08,15.52,1.23,1.09,0.94,4.22
3661.TW,2023-11-15,satellite,6,1,"TREND,ACCEL",1.97,27.25,1.28,-0.48,2.09,17.55
3661.TW,2024-01-11,satellite,9,2,ACCEL,13.82,4.93,1.53,-2.48,-3.66,6.53
3661.TW,2024-07-09,satellite,5,0,"ACCEL,PULLBACK",9.78,0.75,1.33,3.34,8.35,-18.74
3661.TW,2024-07-10,satellite,9,0,"ACCEL,PULLBACK",12.75,1.64,1.64,3.77,3.05,-19.57
3661.TW,2024-07-11,satellite,9,1,"ACCEL,PULLBACK",10.52,8.24,1.51,-0.87,-2.42,-21.97
3661.TW,2024-07-16,satellite,7,1,"ACCEL,PULLBACK",8.35,6.76,1.21,-1.71,-3.25,-18.66
3661.TW,2024-11-04,satellite,11,2,"ACCEL,PULLBACK",15.96,13.25,1.96,0.69,11.7,3.9
3661.TW,2024-11-06,satellite,12,5,"SURGE,ACCEL",26.84,29.22,2.03,0.0,-4.98,-2.7
3661.TW,2024-11-07,satellite,12,4,"SURGE,ACCEL",18.14,29.92,1.79,0.41,-4.36,6.85
3661.TW,2024-12-05,satellite,9,4,ACCEL,20.33,6.85,2.27,-0.58,6.6,16.31
3661.TW,2024-12-06,satellite,9,2,ACCEL,15.58,5.79,1.85,4.49,13.28,20.9
3661.TW,2024-12-09,satellite,8,4,"TREND,ACCEL",18.1,9.86,1.38,-1.12,12.9,19.63
3661.TW,2024-12-10,satellite,9,3,"TREND,ACCEL",20.78,14.25,1.34,1.13,25.52,16.26
3661.TW,2024-12-13,satellite,12,4,"SURGE,TREND,ACCEL",13.28,25.81,2.07,4.14,11.55,-3.62
3661.TW,2024-12-16,satellite,12,6,"SURGE,TREND,ACCEL",12.9,33.04,2.11,9.93,9.77,-5.79
3661.TW,2024-12-17,satellite,9,7,"TREND,ACCEL",25.52,40.98,1.23,0.6,-2.41,-12.05
3661.TW,2024-12-18,satellite,12,7,"SURGE,TREND,ACCEL",24.86,43.35,1.71,0.15,-3.59,-12.57
3661.TW,2024-12-19,satellite,9,7,"TREND,ACCEL",21.86,45.43,1.26,-3.29,-4.33,-13.15
3661.TW,2025-02-04,satellite,8,1,"REBREAK,ACCEL",11.7,1.41,1.4,3.08,8.63,-7.4
3661.TW,2025-02-05,satellite,5,2,ACCEL,5.69,0.6,1.34,0.15,7.03,-13.6
3661.TW,2025-02-07,satellite,10,4,"TREND,ACCEL",15.18,9.91,1.81,-3.47,0.14,-20.8
3661.TW,2025-02-13,satellite,11,3,"TREND,ACCEL",9.4,14.53,1.59,-1.5,-9.82,-23.74
3661.TW,2025-02-14,satellite,6,2,"TREND,ACCEL",0.14,17.4,1.3,-0.55,-4.43,-23.41
3661.TW,2025-05-08,satellite,7,0,"ACCEL,PULLBACK",10.35,20.57,1.26,-1.92,15.99,19.19
3661.TW,2025-05-13,satellite,10,5,"ACCEL,PULLBACK",18.46,20.85,1.87,2.23,6.31,5.38
3661.TW,2025-05-21,satellite,11,4,"SURGE,ACCEL",8.17,49.37,1.74,-2.68,-4.19,-3.69
3661.TW,2025-05-23,satellite,8,4,ACCEL,8.79,40.76,1.2,-3.87,-8.42,-4.71
3661.TW,2025-06-27,satellite,8,1,ACCEL,7.14,6.76,2.33,3.17,6.33,29.5
3661.TW,2025-06-30,satellite,9,1,"TREND,ACCEL",9.36,13.79,1.38,2.91,4.04,25.36
3661.TW,2025-07-01,satellite,9,1,"TREND,ACCEL",14.98,17.1,1.45,0.16,0.94,19.78
3661.TW,2025-07-10,satellite,9,2,"TREND,ACCEL",8.98,24.46,1.21,-0.87,8.53,10.98
3661.TW,2025-07-16,satellite,11,2,"SURGE,TREND,ACCEL",6.98,28.34,1.69,4.31,6.25,18.06
3661.TW,2025-07-17,satellite,9,5,"TREND,ACCEL",8.53,30.84,1.48,4.66,5.86,14.65
3661.TW,2025-07-18,satellite,9,5,"TREND,ACCEL",14.58,40.36,1.47,-3.82,-1.15,7.63
3661.TW,2025-08-14,satellite,11,2,"TREND,ACCEL",12.88,18.06,1.61,1.29,-10.94,-6.77
3661.TW,2025-10-31,satellite,5,0,ACCEL,10.95,0.87,1.33,-1.29,2.0,-5.44
3661.TW,2025-11-06,satellite,9,1,ACCEL,9.39,6.07,1.75,-2.86,-3.95,-13.62
3661.TW,2025-11-07,satellite,2,1,ACCEL,2.0,3.48,1.25,4.21,-1.54,-11.5
3661.TW,2025-12-30,satellite,7,0,ACCEL,8.06,5.93,1.43,0.72,5.6,-3.3
3661.TW,2026-01-02,satellite,10,2,ACCEL,14.31,13.95,1.99,0.41,-1.79,-14.03
3661.TW,2026-01-06,satellite,11,1,"TREND,ACCEL",10.18,18.38,1.71,-1.47,-1.61,-11.11
3661.TW,2026-01-07,satellite,7,1,"TREND,ACCEL",5.6,17.95,1.23,-2.17,-5.98,-8.02
3443.TW,2022-05-06,satellite,9,5,"ACCEL,PULLBACK",28.2,1.87,2.82,-5.09,5.5,10.94
3443.TW,2022-05-10,satellite,9,2,"ACCEL,PULLBACK",15.05,8.04,2.39,0.4,6.44,18.98
3443.TW,2022-05-11,satellite,7,1,"ACCEL,PULLBACK",11.63,5.16,1.44,1.2,7.21,16.67
3443.TW,2022-05-12,satellite,6,3,"ACCEL,PULLBACK",3.48,5.21,3.02,2.57,8.32,17.89
3443.TW,2022-05-13,satellite,7,3,"ACCEL,PULLBACK",5.5,8.37,2.76,-0.19,10.62,12.0
3443.TW,2022-05-16,satellite,8,1,"ACCEL,PULLBACK",10.94,13.01,1.22,2.32,8.51,10.85
3443.TW,2022-05-19,satellite,10,3,ACCEL,8.32,16.51,1.9,4.75,2.93,-1.89
3443.TW,2022-05-20,satellite,8,2,ACCEL,10.62,21.27,1.47,-2.09,-3.14,-10.76
3443.TW,2022-07-18,satellite,9,1,ACCEL,13.68,6.93,1.58,-1.3,1.67,5.93
3443.TW,2022-07-20,satellite,8,3,ACCEL,20.65,17.09,1.31,-0.36,-1.98,1.26
3443.TW,2022-08-19,satellite,8,2,"TREND,ACCEL",8.76,10.99,1.32,-1.68,-6.04,-3.69
3443.TW,2022-09-12,satellite,9,2,ACCEL,8.67,7.48,1.8,0.51,-2.55,-6.96
3443.TW,2022-09-15,satellite,7,1,ACCEL,12.26,5.87,1.48,-3.36,1.85,-27.23
3443.TW,2023-02-02,satellite,9,5,"TREND,ACCEL",22.55,19.01,1.36,-0.46,6.48,24.42
3443.TW,2023-02-03,satellite,9,5,"TREND,ACCEL",19.11,23.21,1.38,-7.21,5.81,25.0
3443.TW,2023-02-08,satellite,9,5,"TREND,ACCEL",17.68,42.31,1.3,-0.54,0.11,17.84
3443.TW,2023-02-09,satellite,11,6,"SURGE,TREND,ACCEL",6.48,43.53,1.83,-1.09,4.13,22.83
3443.TW,2023-02-10,satellite,7,5,"TREND,ACCEL",5.81,33.04,1.28,-1.32,7.25,16.48
3443.TW,2023-02-15,satellite,6,5,"TREND,ACCEL",0.11,42.46,1.25,3.46,9.61,22.03
3443.TW,2023-02-17,satellite,8,5,"TREND,ACCEL",7.25,41.04,1.26,1.95,18.85,15.27
3443.TW,2023-02-20,satellite,9,5,"TREND,ACCEL",10.8,41.94,1.22,4.02,18.59,16.58
3443.TW,2023-03-03,satellite,8,3,"TREND,ACCEL",6.4,37.4,1.25,-0.46,0.93,0.46
3443.TW,2023-05-04,satellite,7,0,ACCEL,15.47,1.84,1.4,3.17,0.0,38.91
3443.TW,2023-05-12,satellite,5,2,ACCEL,2.63,13.59,1.23,-3.42,9.4,21.19
3443.TW,2023-05-19,satellite,9,3,"TREND,ACCEL",9.4,21.9,1.48,-0.39,12.11,30.09
3443.TW,2023-05-25,satellite,11,7,"TREND,ACCEL",19.31,45.25,1.52,3.24,10.43,17.26
3443.TW,2023-05-26,satellite,11,5,"TREND,ACCEL",12.11,47.94,1.52,5.57,0.22,9.71
3443.TW,2023-05-31,satellite,12,7,"SURGE,TREND,ACCEL",18.18,38.43,1.68,2.68,-1.1,8.35
3443.TW,2023-07-14,satellite,9,2,"TREND,ACCEL",16.88,19.49,1.48,-4.01,1.87,-32.35
3443.TW,2023-07-19,satellite,10,2,"TREND,ACCEL",13.5,8.82,1.51,-1.08,-0.54,-26.22
3443.TW,2023-10-11,satellite,10,2,ACCEL,11.7,12.9,2.27,7.62,3.81,2.86
3443.TW,2023-10-12,satellite,11,6,"SURGE,ACCEL",18.53,24.63,2.63,0.0,-3.83,-1.77
3443.TW,2023-10-13,satellite,8,4,ACCEL,21.07,22.38,1.37,1.18,-6.19,-1.47
3443.TW,2023-10-17,satellite,8,1,ACCEL,17.42,14.63,1.25,-2.97,-13.06,2.97
3443.TW,2023-10-18,satellite,5,1,"TREND,ACCEL",3.81,10.47,1.48,-0.31,-8.87,2.45
3443.TW,2023-11-15,satellite,4,0,ACCEL,3.4,2.45,1.21,0.0,6.57,8.06
3443.TW,2023-12-08,satellite,11,3,"TREND,ACCEL",16.26,13.47,2.38,-3.69,-6.86,-12.14
3443.TW,2023-12-11,satellite,9,2,ACCEL,14.42,7.35,1.84,-1.92,-5.21,-7.4
3443.TW,2024-01-11,satellite,10,2,ACCEL,14.11,2.76,2.42,-2.69,-7.26,-18.01
3443.TW,2024-04-26,satellite,5,0,"ACCEL,PULLBACK",14.29,6.45,1.49,3.03,2.27,13.26
3443.TW,2024-04-29,satellite,7,4,"ACCEL,PULLBACK",23.08,11.48,1.94,0.74,-3.31,12.5
3443.TW,2024-05-07,satellite,2,0,"ACCEL,PULLBACK",-3.31,1.15,1.22,0.0,4.18,17.86
3443.TW,2024-05-24,satellite,7,0,"TREND,ACCEL,PULLBACK",2.45,22.08,1.2,2.05,-0.68,6.83
3443.TW,2024-06-07,satellite,9,1,"TREND,ACCEL",11.38,27.61,1.32,-2.8,-4.05,-3.43
3443.TW,2024-09-26,satellite,9,2,"ACCEL,PULLBACK",10.29,0.45,2.91,-0.44,-1.33,9.78
3443.TW,2024-10-08,satellite,10,2,"ACCEL,PULLBACK",4.46,18.78,1.97,0.85,3.42,9.83
3443.TW,2024-10-09,satellite,10,2,"ACCEL,PULLBACK",7.27,15.69,1.95,1.27,2.97,8.47
3443.TW,2024-10-11,satellite,9,1,"ACCEL,PULLBACK",12.74,17.16,1.46,1.67,0.42,5.86
3443.TW,2024-10-21,satellite,8,1,"TREND,ACCEL,PULLBACK",4.12,26.75,1.32,1.19,-0.4,-1.58
3443.TW,2024-10-22,satellite,10,1,"SURGE,TREND,ACCEL,PULLBACK",5.35,25.49,1.66,2.73,-3.52,-5.08
3443.TW,2024-12-12,satellite,10,1,ACCEL,8.16,7.72,1.71,0.0,4.91,-4.15
3443.TW,2024-12-13,satellite,10,1,"TREND,ACCEL",8.61,8.61,1.96,3.02,1.89,-10.94
3443.TW,2024-12-16,satellite,11,3,"TREND,ACCEL",11.43,15.68,3.42,8.79,-0.73,-11.72
3443.TW,2024-12-17,satellite,11,4,"TREND,ACCEL",16.93,19.28,3.0,-3.7,-11.11,-19.53
3443.TW,2024-12-18,satellite,11,1,"TREND,ACCEL",14.4,17.7,1.52,-2.8,-7.69,-12.24
3443.TW,2025-02-07,satellite,7,0,ACCEL,4.55,1.47,1.53,-3.26,-4.35,-9.06
3443.TW,2025-05-06,satellite,4,1,"ACCEL,PULLBACK",4.37,7.61,1.25,1.4,6.98,11.4
3443.TW,2025-06-25,satellite,10,3,"TREND,ACCEL",15.02,11.49,3.48,-0.82,8.16,-2.45
3443.TW,2025-06-26,satellite,9,2,ACCEL,14.08,6.29,2.32,7.41,4.53,-2.06
3443.TW,2025-06-27,satellite,11,6,"TREND,ACCEL",22.54,13.68,3.54,0.0,-3.83,-6.13
3443.TW,2025-06-30,satellite,9,3,"TREND,ACCEL",22.54,20.95,1.43,0.38,-3.45,-5.36
3443.TW,2025-07-03,satellite,7,1,ACCEL,4.53,7.63,1.54,-1.18,-2.76,-4.33
3443.TW,2025-08-25,satellite,11,3,"REBREAK,ACCEL",8.33,6.12,2.63,7.31,2.69,0.0
3443.TW,2025-08-26,satellite,11,4,"TREND,ACCEL",16.74,12.96,3.33,-3.58,-6.09,-5.73
3443.TW,2025-08-27,satellite,10,3,"TREND,ACCEL",15.95,11.16,1.81,0.37,-2.6,-3.35
3443.TW,2025-10-08,satellite,10,4,"TREND,ACCEL",10.82,10.41,2.94,2.02,-1.01,15.82
3443.TW,2025-10-09,satellite,10,3,"TREND,ACCEL",13.06,8.21,2.13,-0.99,-1.32,24.75
3443.TW,2025-10-21,satellite,12,4,"SURGE,TREND,ACCEL",15.92,27.86,1.92,-0.6,-12.24,13.43
3443.TW,2025-10-22,satellite,12,3,"SURGE,TREND,ACCEL",12.88,29.07,1.69,-3.0,-13.51,18.02
3443.TW,2025-11-04,satellite,11,1,"TREND,ACCEL",10.47,18.48,1.75,-1.83,16.82,32.72
3443.TW,2025-11-06,satellite,12,4,"SURGE,TREND,ACCEL",20.49,25.27,1.71,-0.86,8.07,22.48
3443.TW,2025-11-10,satellite,9,5,"TREND,ACCEL",19.62,24.75,1.35,1.06,2.65,14.02
3443.TW,2025-11-11,satellite,12,3,"SURGE,TREND,ACCEL",16.82,27.33,1.6,-1.31,-2.09,10.73
3443.TW,2025-11-25,satellite,9,5,"TREND,ACCEL",16.31,46.96,1.3,-0.23,-0.23,-6.9
3443.TW,2026-01-05,satellite,8,2,"TREND,ACCEL",9.69,9.18,1.48,7.11,4.96,15.73
3443.TW,2026-01-06,satellite,10,5,"TREND,ACCEL",20.92,11.94,1.75,0.2,-2.62,8.85
3443.TW,2026-01-14,satellite,5,2,"TREND,ACCEL",-2.81,10.0,1.25,3.51,8.47,2.27
3443.TW,2026-01-16,satellite,8,2,"TREND,ACCEL",6.13,24.88,1.32,7.37,8.57,-0.4
3443.TW,2026-01-19,satellite,9,5,"TREND,ACCEL",10.68,33.42,1.3,0.19,-2.78,-4.45
3443.TW,2026-01-23,satellite,9,4,"TREND,ACCEL",8.57,34.57,1.32,-3.85,-3.85,-16.33
3443.TW,2026-02-26,satellite,7,1,ACCEL,10.58,2.59,1.4,-4.51,-13.9,-11.19
6147.TWO,2023-12-14,satellite,12,4,"TREND,ACCEL",12.43,13.56,6.3,-2.41,-6.61,-7.75
6147.TWO,2023-12-15,satellite,11,3,"TREND,ACCEL",10.03,10.5,2.74,-1.95,-4.56,-3.91
6147.TWO,2026-03-11,satellite,13,1,"REBREAK,ACCEL",8.4,1.28,1.84,9.91,29.55,90.99
6147.TWO,2026-03-12,satellite,12,4,ACCEL,16.19,12.96,6.23,-3.61,16.56,90.98
6147.TWO,2026-03-13,satellite,11,4,ACCEL,11.57,8.29,4.46,1.19,13.95,92.18
6147.TWO,2026-03-16,satellite,11,4,ACCEL,15.98,8.38,2.78,9.92,7.9,78.15
3035.TW,2022-08-15,satellite,8,1,"ACCEL,PULLBACK",15.21,12.66,1.58,-1.4,6.18,-1.12
3035.TW,2022-08-18,satellite,9,4,"ACCEL,PULLBACK",21.94,5.59,1.6,0.26,3.17,-18.78
3035.TW,2022-08-19,satellite,7,2,"ACCEL,PULLBACK",11.14,4.99,1.45,-0.26,0.79,-19.53
3035.TW,2022-08-25,satellite,5,2,"ACCEL,PULLBACK",3.17,25.4,1.25,-2.05,-7.18,-25.38
3035.TW,2022-08-26,satellite,5,1,"ACCEL,PULLBACK",0.79,22.44,1.22,-0.52,-1.57,-28.8
3035.TW,2022-10-28,satellite,7,0,"ACCEL,PULLBACK",13.88,9.84,1.43,1.79,2.15,20.07
3035.TW,2023-01-30,satellite,5,1,ACCEL,4.66,8.01,1.33,0.59,12.76,10.39
3035.TW,2023-02-01,satellite,9,1,ACCEL,11.43,11.08,1.71,4.84,13.39,7.41
3035.TW,2023-02-02,satellite,10,3,ACCEL,15.36,15.72,2.02,5.71,7.88,2.99
3035.TW,2023-02-03,satellite,11,7,"SURGE,ACCEL",21.56,27.96,3.8,-2.31,-0.51,-3.6
3035.TW,2023-02-06,satellite,10,3,ACCEL,12.76,21.41,1.54,0.79,1.84,0.53
3035.TW,2023-02-08,satellite,12,6,"SURGE,TREND,ACCEL",13.39,36.77,2.43,-0.25,-3.02,-6.03
3035.TW,2023-02-09,satellite,8,5,"TREND,ACCEL",7.88,39.3,1.34,-2.52,1.01,-6.05
3035.TW,2023-03-24,satellite,11,4,"TREND,ACCEL",10.8,19.06,2.62,-3.02,-8.82,-26.45
3035.TW,2023-03-27,satellite,8,2,"TREND,ACCEL",9.42,10.88,1.47,-6.46,-3.83,-23.44
3035.TW,2023-06-13,satellite,11,3,ACCEL,9.97,15.74,2.85,-0.8,7.4,47.13
3035.TW,2023-06-14,satellite,8,0,ACCEL,8.14,11.71,1.43,4.96,9.93,62.96
3035.TW,2023-06-15,satellite,10,2,ACCEL,15.86,16.55,2.06,1.58,6.32,67.89
3035.TW,2023-06-16,satellite,10,1,ACCEL,14.29,15.29,1.71,1.81,2.59,62.69
3035.TW,2023-06-19,satellite,8,1,ACCEL,15.7,19.82,1.33,-0.25,2.29,67.43
3035.TW,2023-06-21,satellite,9,1,"TREND,ACCEL",9.93,22.44,1.32,1.51,6.03,90.7
3035.TW,2023-06-26,satellite,10,3,"TREND,ACCEL",6.32,21.73,1.99,-1.98,12.87,86.88
3035.TW,2023-06-27,satellite,8,2,"TREND,ACCEL",2.59,20.74,1.93,1.52,26.52,90.66
3035.TW,2023-06-29,satellite,11,4,"SURGE,TREND,ACCEL",7.14,25.08,2.72,0.48,20.71,57.62
3035.TW,2023-06-30,satellite,8,2,"TREND,ACCEL",6.03,26.41,1.2,8.06,15.88,51.42
3035.TW,2023-07-03,satellite,12,6,"SURGE,TREND,ACCEL",12.87,35.41,1.96,9.87,11.18,42.98
3035.TW,2023-07-04,satellite,12,8,"SURGE,TREND,ACCEL",26.52,49.64,2.46,2.0,4.59,24.55
3035.TW,2023-07-05,satellite,12,11,"SURGE,TREND,ACCEL",27.11,51.74,2.61,-0.78,1.96,9.98
3035.TW,2023-07-06,satellite,9,9,"TREND,ACCEL",20.71,52.76,1.35,-3.55,5.92,11.05
3035.TW,2023-07-07,satellite,12,5,"SURGE,TREND,ACCEL",15.88,46.06,1.76,3.68,20.65,25.77
