date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-05-06,2313.TW,華通,satellite,quality_value,251.5,-8.38,5.01,-1.18,-8.55,100337259,81588357,1.23,254.78,226.2,163.33,-12.06,-1.29,4,0,NONE,開始轉強,還在觀察,2,正常,正常,波動劇烈、震幅過大,"波動劇烈,震幅過大",0,2,0,0,7.14,劇烈
2026-05-07,2313.TW,華通,satellite,quality_value,249.5,-0.2,8.48,1.01,-8.94,65170759,79105282,0.82,253.47,227.4,164.66,-12.76,-1.57,6,0,NONE,偏強可追蹤,還在觀察,3,投機偏高,資金擁擠型,波動劇烈、震幅過大、走勢與訊號不匹配,"波動劇烈,震幅過大,走勢與訊號不匹配",0,2,0,1,7.36,劇烈
