date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-05-06,6776.TW,展碁國際,satellite,quality_value,58.2,1.22,-0.34,-2.68,2.46,801144,437930,1.83,59.12,59.14,55.95,-20.82,-1.55,6,1,PULLBACK,偏強可追蹤,高檔拉回整理,1,正常,正常,爆量,爆量,0,1,0,0,2.99,標準
2026-05-07,6776.TW,展碁國際,satellite,quality_value,57.8,-0.69,0.52,-5.09,-2.69,519919,439958,1.18,59.04,59.12,55.99,-21.36,-2.09,3,0,PULLBACK,一般觀察,高檔拉回整理,0,正常,正常,結構相對正常,,0,0,0,0,3.04,標準
