date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-05-06,3592.TW,瑞鼎,satellite,quality_value,235.5,-2.28,-1.67,-2.69,6.8,1911032,809479,2.36,235.47,226.93,225.22,-7.47,0.01,8,1,NONE,進攻優勢區,還在觀察,1,正常,正常,爆量、走勢與訊號不匹配,"爆量,走勢與訊號不匹配",0,1,0,1,4.19,活潑
2026-05-07,3592.TW,瑞鼎,satellite,quality_value,242.5,2.97,2.75,-4.72,8.02,1068324,836311,1.28,236.38,227.03,225.23,-4.72,2.59,8,1,TREND,進攻優勢區,中段延續中,0,正常,正常,高檔無回檔,高檔無回檔,0,0,1,0,4.15,活潑
