date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-04-24,6182.TWO,合晶,theme,short_attack,40.7,0.0,13.69,13.96,17.63,46548087,23629193,1.97,36.2,35.74,33.31,-9.56,12.43,14,2,"TREND,ACCEL",進攻優勢區,轉強速度有出來,3,投機偏高,資金擁擠型,短線急漲、爆量、波動劇烈,"短線急漲,爆量,波動劇烈,震幅過大,乖離偏大",1,3,1,0,6.53,劇烈
2026-04-27,6182.TWO,合晶,theme,short_attack,40.3,-0.98,2.41,13.15,13.36,48591813,25568534,1.9,36.44,35.77,33.36,-10.44,10.6,10,2,"TREND,ACCEL",進攻優勢區,轉強速度有出來,2,正常,正常,爆量、波動劇烈、震幅過大,"爆量,波動劇烈,震幅過大,乖離偏大",0,3,1,0,7.1,劇烈
2026-04-28,6182.TWO,合晶,theme,short_attack,40.0,-0.74,-7.51,8.53,14.61,38946734,27188598,1.43,36.69,35.77,33.41,-11.11,9.01,8,1,TREND,進攻優勢區,中段延續中,0,正常,正常,波動劇烈、震幅過大,"波動劇烈,震幅過大",0,2,0,0,7.42,劇烈
2026-04-29,6182.TWO,合晶,theme,short_attack,39.0,-2.5,-13.33,7.11,16.59,18467439,27877506,0.66,36.97,35.76,33.46,-13.33,5.49,8,0,TREND,進攻優勢區,中段延續中,0,正常,正常,波動劇烈、震幅過大,"波動劇烈,震幅過大",0,2,0,0,7.77,劇烈
2026-04-30,6182.TWO,合晶,theme,short_attack,40.1,2.82,-1.47,8.38,22.44,38054610,29502155,1.29,37.34,35.78,33.51,-10.89,7.4,8,0,TREND,進攻優勢區,中段延續中,0,正常,正常,波動劇烈、震幅過大,"波動劇烈,震幅過大",0,2,0,0,7.46,劇烈
