date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-05-06,2376.TW,技嘉,satellite,quality_value,301.0,7.69,6.93,4.33,35.28,22016828,10665783,2.06,275.2,245.68,246.42,0.0,9.38,11,5,"SURGE,TREND",進攻優勢區,題材正在發酵,5,投機偏高,急拉爆量型,單日急拉、波段急漲、爆量,"單日急拉,波段急漲,爆量,震幅過大,高檔無回檔,追價風險高",2,2,1,1,3.52,標準
2026-05-07,2376.TW,技嘉,satellite,quality_value,309.0,2.66,13.39,8.42,26.38,23703126,11401906,2.08,278.43,246.82,246.68,0.0,10.98,12,3,"SURGE,TREND,ACCEL",進攻優勢區,題材正在發酵,3,投機偏高,急拉追價型,短線急漲、波段急漲、爆量,"短線急漲,波段急漲,爆量,乖離偏大,高檔無回檔",2,1,2,0,3.55,標準
