date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-05-06,7753.TWO,星亞,satellite,quality_value,42.05,-2.1,-3.89,5.39,3.06,98389,94542,1.04,42.12,41.61,42.16,-14.01,-0.17,4,0,NONE,開始轉強,還在觀察,1,正常,正常,震幅過大,震幅過大,0,1,0,0,5.05,活潑
2026-05-07,7753.TWO,星亞,satellite,quality_value,42.25,0.48,-3.76,-3.65,3.55,60739,96609,0.63,42.19,41.61,42.1,-12.53,0.13,6,0,NONE,偏強可追蹤,還在觀察,1,正常,正常,震幅過大,震幅過大,0,1,0,0,5.25,活潑
