date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-05-06,2617.TW,台航,satellite,quality_value,29.5,0.68,-0.51,-2.16,-3.28,609139,719946,0.85,30.03,30.73,30.66,-11.68,-1.76,5,0,BASE,開始轉強,低檔慢慢墊高,0,正常,正常,結構相對正常,,0,0,0,0,1.71,穩健
2026-05-07,2617.TW,台航,satellite,quality_value,29.8,1.02,0.0,-0.67,-2.61,949423,740000,1.28,29.99,30.7,30.67,-10.78,-0.63,5,0,NONE,開始轉強,還在觀察,0,正常,正常,結構相對正常,,0,0,0,0,1.62,穩健
