date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-04-24,5347.TWO,世界,theme,short_attack,140.5,3.31,6.44,8.91,13.31,37657745,30779664,1.22,127.6,127.78,112.52,-13.8,10.11,10,1,NONE,進攻優勢區,還在觀察,2,正常,正常,波動劇烈、震幅過大、乖離偏大,"波動劇烈,震幅過大,乖離偏大",0,2,1,0,6.28,活潑
2026-04-27,5347.TWO,世界,theme,short_attack,138.5,-1.42,-0.36,10.36,18.38,30760516,31057063,0.99,128.68,127.77,112.82,-15.03,7.64,8,0,TREND,進攻優勢區,中段延續中,0,正常,正常,波動劇烈、震幅過大,"波動劇烈,震幅過大",0,2,0,0,6.32,活潑
2026-04-28,5347.TWO,世界,theme,short_attack,146.0,5.42,5.42,17.27,21.16,48596447,32431584,1.5,129.95,127.84,113.19,-10.43,12.35,9,1,"TREND,ACCEL",進攻優勢區,轉強速度有出來,0,正常,正常,震幅過大、乖離偏大,"震幅過大,乖離偏大",0,1,1,0,5.97,活潑
2026-04-29,5347.TWO,世界,theme,short_attack,144.0,-1.37,-0.69,12.94,23.08,35047373,33346919,1.05,131.3,127.8,113.53,-11.66,9.67,7,1,TREND,偏強可追蹤,中段延續中,1,正常,正常,波動劇烈、震幅過大,"波動劇烈,震幅過大",0,2,0,0,6.18,活潑
2026-04-30,5347.TWO,世界,theme,short_attack,145.5,1.04,6.99,9.81,25.43,43382544,34710131,1.25,132.78,127.8,113.91,-10.74,9.58,11,1,TREND,進攻優勢區,中段延續中,1,正常,正常,波段急漲、波動劇烈、震幅過大,"波段急漲,波動劇烈,震幅過大",1,2,0,0,6.26,活潑
2026-05-04,5347.TWO,世界,theme,short_attack,151.0,3.78,7.47,14.39,27.97,42241721,36081272,1.17,134.43,127.88,114.35,-7.36,12.33,10,1,TREND,進攻優勢區,中段延續中,2,正常,正常,波段急漲、波動劇烈、震幅過大,"波段急漲,波動劇烈,震幅過大,乖離偏大",1,2,1,0,6.36,活潑
2026-05-05,5347.TWO,世界,theme,short_attack,154.0,1.99,11.19,10.79,40.0,37807166,36661375,1.03,136.62,128.03,114.81,-5.52,12.72,11,3,TREND,進攻優勢區,中段延續中,2,正常,正常,波段急漲、波動劇烈、震幅過大,"波段急漲,波動劇烈,震幅過大,乖離偏大",1,2,1,0,6.49,活潑
2026-05-06,5347.TWO,世界,theme,short_attack,169.0,9.74,15.75,22.02,39.67,26208899,36787019,0.71,139.03,128.18,115.42,0.0,21.56,12,5,TREND,進攻優勢區,中段延續中,8,疑似炒作風險高,急拉爆量型,單日急拉、短線急漲、波段急漲,"單日急拉,短線急漲,波段急漲,波動劇烈,震幅過大,乖離偏大,乖離過大,高檔無回檔,追價風險高",3,2,3,1,6.3,活潑
2026-05-07,5347.TWO,世界,theme,short_attack,185.5,9.76,28.82,27.93,41.6,33342375,37609092,0.89,141.75,128.56,116.15,0.0,30.86,12,7,TREND,高風險追價區,有點過熱，別硬追,8,疑似炒作風險高,高檔脫離型,單日急拉、短線急漲、5日過熱,"單日急拉,短線急漲,5日過熱,波段急漲,震幅過大,乖離偏大,乖離過大,高檔無回檔,追價風險高",4,1,3,1,5.91,活潑
