date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-04-24,2464.TW,盟立,satellite,midlong_core,91.7,8.39,16.08,33.09,23.25,26006991,9139610,2.85,75.14,72.35,67.27,-2.45,22.04,12,5,"SURGE,TREND,ACCEL",進攻優勢區,題材正在發酵,8,疑似炒作風險高,急拉爆量型,單日急拉、短線急漲、爆量,"單日急拉,短線急漲,爆量,量能失衡,震幅過大,乖離偏大,乖離過大,高檔無回檔,追價風險高",2,3,3,1,5.9,活潑
2026-04-27,2464.TW,盟立,satellite,midlong_core,97.0,5.78,11.62,38.37,34.16,36205182,10792767,3.35,76.38,72.82,67.52,0.0,27.0,12,7,"SURGE,TREND,ACCEL",高風險追價區,有點過熱，別硬追,8,疑似炒作風險高,高檔脫離型,波段急漲、爆量、量能失衡,"波段急漲,爆量,量能失衡,波動劇烈,震幅過大,乖離偏大,乖離過大,高檔無回檔,追價風險高",1,4,3,1,6.24,活潑
2026-04-28,2464.TW,盟立,satellite,midlong_core,106.5,9.79,23.69,41.81,48.12,30801749,12076914,2.55,78.1,73.46,67.85,0.0,36.35,12,9,"SURGE,TREND,ACCEL",高風險追價區,有點過熱，別硬追,11,疑似炒作風險高,急拉爆量型,單日急拉、短線急漲、5日過熱,"單日急拉,短線急漲,5日過熱,波段急漲,20日飆漲,爆量,波動劇烈,震幅過大,乖離偏大,乖離過大,高檔無回檔,追價風險高",5,3,3,1,6.36,活潑
2026-04-29,2464.TW,盟立,satellite,midlong_core,114.5,7.51,21.81,54.1,61.27,53003689,14607119,3.63,80.28,74.26,68.27,0.0,42.63,12,11,"SURGE,TREND,ACCEL",高風險追價區,有點過熱，別硬追,12,疑似炒作風險高,急拉爆量型,單日急拉、短線急漲、5日過熱,"單日急拉,短線急漲,5日過熱,波段急漲,20日飆漲,爆量,量能失衡,波動劇烈,震幅過大,乖離偏大,乖離過大,高檔無回檔,追價風險高",5,4,3,1,6.46,活潑
2026-04-30,2464.TW,盟立,satellite,midlong_core,113.5,-0.87,34.16,54.63,68.4,30594470,15996715,1.91,82.58,75.03,68.66,-0.87,37.43,12,10,"SURGE,TREND,ACCEL",高風險追價區,有點過熱，別硬追,10,疑似炒作風險高,急拉爆量型,短線急漲、5日過熱、波段急漲,"短線急漲,5日過熱,波段急漲,20日飆漲,爆量,波動劇烈,震幅過大,乖離偏大,乖離過大,高檔無回檔,追價風險高",4,3,3,1,6.77,劇烈
