date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-05-06,5299.TWO,杰力,satellite,quality_value,92.3,-0.97,5.13,9.75,17.13,335581,335959,1.0,85.07,78.85,75.85,-0.97,8.5,8,2,TREND,進攻優勢區,中段延續中,0,正常,正常,高檔無回檔,高檔無回檔,0,0,1,0,4.17,活潑
2026-05-07,5299.TWO,杰力,satellite,quality_value,92.6,0.33,5.35,5.11,16.92,284528,340269,0.84,85.74,79.12,75.96,-0.64,8.0,7,2,TREND,偏強可追蹤,中段延續中,0,正常,正常,高檔無回檔,高檔無回檔,0,0,1,0,4.18,活潑
