date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-05-06,6486.TWO,互動,satellite,quality_value,84.8,-0.35,-1.17,-3.64,-1.4,210652,288513,0.73,86.93,84.72,82.38,-6.19,-2.46,6,0,NONE,偏強可追蹤,還在觀察,0,正常,正常,結構相對正常,,0,0,0,0,2.24,標準
2026-05-07,6486.TWO,互動,satellite,quality_value,84.1,-0.83,-1.29,-5.08,-3.33,231463,288193,0.8,86.79,84.75,82.4,-6.97,-3.1,5,0,BASE,開始轉強,低檔慢慢墊高,0,正常,正常,結構相對正常,,0,0,0,0,2.19,標準
