date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-04-24,6962.TW,奕力-KY,satellite,midlong_core,39.45,-1.25,12.71,21.38,27.88,21053131,6284881,3.35,34.46,34.99,37.83,-14.33,14.49,12,3,"SURGE,ACCEL",進攻優勢區,題材正在發酵,6,疑似炒作風險高,急拉爆量型,短線急漲、波段急漲、爆量,"短線急漲,波段急漲,爆量,量能失衡,乖離偏大,缺少趨勢支撐,加速但結構薄",2,2,1,2,4.01,活潑
