date,ticker,name,group,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,layer,spec_risk_score,spec_risk_label,atr_pct,volatility_tag
2026-04-10,3014.TW,聯陽,satellite,118.5,0.0,2.16,1.28,-0.42,627835,697695,0.9,117.2,118.09,120.51,-11.9,1.11,8,0,BASE,進攻優勢區,低檔慢慢墊高,,,,,
2026-04-13,3014.TW,聯陽,satellite,119.0,0.42,3.03,2.59,-0.83,822105,676988,1.21,117.15,118.22,120.4,-11.52,1.58,8,0,NONE,進攻優勢區,還在觀察,,,,,
2026-04-14,3014.TW,聯陽,satellite,120.5,1.26,3.88,2.55,1.69,983577,680296,1.45,117.25,118.36,120.29,-10.41,2.77,8,0,NONE,進攻優勢區,還在觀察,midlong_core,,,,
2026-04-15,3014.TW,聯陽,satellite,121.0,0.41,2.54,4.76,2.98,669170,677025,0.99,117.42,118.42,120.2,-10.04,3.04,7,0,NONE,偏強可追蹤,還在觀察,midlong_core,0.0,正常,,
2026-04-16,3014.TW,聯陽,satellite,122.5,1.24,3.38,6.99,3.38,1187692,695884,1.71,117.62,118.53,120.13,-8.92,4.14,9,0,NONE,進攻優勢區,還在觀察,midlong_core,0.0,正常,,
2026-04-17,3014.TW,聯陽,satellite,124.0,1.22,4.64,6.9,4.2,1014758,708660,1.43,117.88,118.67,120.09,-7.81,5.2,8,0,NONE,進攻優勢區,還在觀察,midlong_core,0.0,正常,,
2026-04-20,3014.TW,聯陽,satellite,123.5,-0.4,3.78,6.93,5.11,837211,722267,1.16,118.17,118.82,120.04,-8.18,4.51,6,0,NONE,偏強可追蹤,還在觀察,midlong_core,0.0,正常,,
2026-04-21,3014.TW,聯陽,satellite,124.0,0.4,2.9,6.9,5.53,815205,721919,1.13,118.5,118.95,119.98,-7.81,4.64,7,0,NONE,偏強可追蹤,還在觀察,midlong_core,0.0,正常,,
2026-04-22,3014.TW,聯陽,satellite,127.5,2.82,5.37,8.05,10.39,1394202,758259,1.84,119.1,119.14,119.96,-5.2,7.05,11,1,NONE,進攻優勢區,還在觀察,midlong_core,1.0,正常,1.6,穩健
