date,ticker,name,group,layer,close,ret1_pct,ret5_pct,ret10_pct,ret20_pct,volume,avg_vol20,volume_ratio20,ma20,ma60,ma120,drawdown120_pct,bias20_pct,setup_score,risk_score,signals,score_band,regime,spec_risk_score,spec_risk_label,spec_risk_subtype,spec_risk_note,spec_risk_flags,spec_price_action_score,spec_crowding_score,spec_extension_score,spec_structure_score,atr_pct,volatility_tag
2026-04-24,2340.TW,台亞,satellite,midlong_core,36.85,-5.87,14.09,30.44,30.21,21733503,11558933,1.88,30.76,28.09,27.09,-14.2,19.8,12,5,"SURGE,TREND,ACCEL",進攻優勢區,題材正在發酵,7,疑似炒作風險高,急拉爆量型,短線急漲、波段急漲、爆量,"短線急漲,波段急漲,爆量,波動劇烈,震幅過大,乖離偏大,乖離過大,追價風險高",2,3,2,1,7.87,劇烈
